시설구분,시설명,주소,경도,위도,geometry
의료복지시설,박현정치과의원,"창원시 성산구 대정로 102 (남양동, 개나리3차아파트)",128.703905253,35.211147037,POINT (1109578.1212116547 1691307.7055828664)
의료복지시설,신치과의원,"창원시 성산구 원이대로473번길 14 (반림동, 트리비앙아파트)",128.669956229,35.234683388,POINT (1106457.2242829953 1693881.1614690335)
의료복지시설,아산더블유외과의원,"창원시 성산구 용지로133번길 3, 한서빌딩 7층 701호 (중앙동)",128.679397816,35.22731644,POINT (1107326.0820955306 1693074.2689896422)
의료복지시설,더고운성형외과의원,"창원시 성산구 용지로133번길 3, 한서빌딩 8층 (중앙동)",128.679397816,35.22731644,POINT (1107326.0820955306 1693074.2689896422)
의료복지시설,더모젤의원,"창원시 성산구 용지로133번길 3, 한서빌딩 6층 (중앙동)",128.679397816,35.22731644,POINT (1107326.0820955306 1693074.2689896422)
의료복지시설,정용근내과의원,"창원시 성산구 용지로133번길 3, 한서빌딩 2층 202호 (중앙동)",128.679397816,35.22731644,POINT (1107326.0820955306 1693074.2689896422)
의료복지시설,한서여성의원,"창원시 성산구 용지로133번길 3, 한서빌딩 4층 401호 (중앙동)",128.679397816,35.22731644,POINT (1107326.0820955306 1693074.2689896422)
의료복지시설,서울성모정형외과의원,"창원시 성산구 용지로133번길 3, 5층 501호 (중앙동)",128.679397816,35.22731644,POINT (1107326.0820955306 1693074.2689896422)
의료복지시설,창원아이정신건강의학과의원,"창원시 성산구 용지로133번길 3, 1001.1002호 (중앙동)",128.679397816,35.22731644,POINT (1107326.0820955306 1693074.2689896422)
의료복지시설,한서치과의원,"창원시 성산구 용지로133번길 3, 한서빌딩 9층 901호 (중앙동)",128.679397816,35.22731644,POINT (1107326.0820955306 1693074.2689896422)
의료복지시설,신영통부부한의원,"창원시 성산구 용지로133번길 3, 한서빌딩 6층 601호 (중앙동)",128.679397816,35.22731644,POINT (1107326.0820955306 1693074.2689896422)
의료복지시설,청아치과의원,"창원시 의창구 명지로 82-4 (명서동, 장원상가)",128.64674222,35.249188352,POINT (1104326.2463674196 1695465.2379268133)
의료복지시설,열린한의원,창원시 의창구 명지로 82-4 (명서동),128.64674222,35.249188352,POINT (1104326.2463674196 1695465.2379268133)
의료복지시설,문치과의원,창원시 성산구 원이대로863번길 32 (가음동),128.698348285,35.207882557,POINT (1109076.6738531976 1690939.5329548768)
의료복지시설,안내과의원,"창원시 성산구 대정로 33 (가음동, 황금상가)",128.698268214,35.207504837,POINT (1109069.8904262148 1690897.5528074831)
의료복지시설,최웅재치과의원,"창원시 성산구 대정로 33 (가음동, 황금상가)",128.698268214,35.207504837,POINT (1109069.8904262148 1690897.5528074831)
의료복지시설,우리들치과의원,"창원시 의창구 반계로 105 (팔용동, 대동중앙아파트)",128.616593462,35.254560431,POINT (1101576.6059834308 1696029.7726799855)
의료복지시설,제일한의원,"창원시 의창구 반계로 105 (팔용동, 대동중앙아파트)",128.616593462,35.254560431,POINT (1101576.6059834308 1696029.7726799855)
의료복지시설,박재간치과의원,창원시 의창구 평산로219번길 47 (중동),128.621063254,35.261181235,POINT (1101974.9459709001 1696768.6571681432)
의료복지시설,제일내과의원,"창원시 성산구 동산로 166, 사파대동상가 지하7호 7-1호 (사파동)",128.693965521,35.222251089,POINT (1108658.5718745277 1692528.319431116)
의료복지시설,미래치과의원,"창원시 성산구 동산로 166, 2층 201호 (사파동, 사파대동상가)",128.693965521,35.222251089,POINT (1108658.5718745277 1692528.319431116)
의료복지시설,경남치과의원,"창원시 의창구 의안로2번길 37 (소답동, 에은빌딩)",128.62781465,35.261663957,POINT (1102588.4893411258 1696829.1540597763)
의료복지시설,코비한의원,"창원시 의창구 의안로2번길 37, 에은빌딩 4층 (소답동)",128.62781465,35.261663957,POINT (1102588.4893411258 1696829.1540597763)
의료복지시설,동현치과의원,"창원시 의창구 읍성로 57 (소답동, 형제상가2 층)",128.624363713,35.265137574,POINT (1102270.2056763824 1697210.8443759754)
의료복지시설,이앤장피부과의원,"창원시 성산구 상남로 118, 7층 702호 (상남동, CNN타워 702, 703호)",128.683124456,35.223465935,POINT (1107670.3124905075 1692651.2497458425)
의료복지시설,아인성형외과의원,"창원시 성산구 상남로 118, 4층 402호 (상남동, CNN타워)",128.683124456,35.223465935,POINT (1107670.3124905075 1692651.2497458425)
의료복지시설,처음부터구강내과치과의원,"창원시 성산구 상남로 118, 5층 501호 (상남동, CNN타워)",128.683124456,35.223465935,POINT (1107670.3124905075 1692651.2497458425)
의료복지시설,굿모닝e치과의원,"창원시 성산구 상남로 118 (상남동, CNN타워)",128.683124456,35.223465935,POINT (1107670.3124905075 1692651.2497458425)
의료복지시설,미치과교정과치과의원,"창원시 성산구 상남로 118 (상남동, CNN타워)",128.683124456,35.223465935,POINT (1107670.3124905075 1692651.2497458425)
의료복지시설,한음한방신경정신과한의원,"창원시 성산구 상남로 118, CNN타워 601호 (상남동)",128.683124456,35.223465935,POINT (1107670.3124905075 1692651.2497458425)
의료복지시설,고든몸한의원,"창원시 성산구 상남로 118, 3층 (상남동, CNN타워)",128.683124456,35.223465935,POINT (1107670.3124905075 1692651.2497458425)
의료복지시설,서울가정의원,"창원시 의창구 창이대로 203 (봉곡동, 101,102,105,106호)",128.659628919,35.245064656,POINT (1105504.0255546996 1695021.506247573)
의료복지시설,우리가족치과의원,"창원시 의창구 창이대로 203, 지예빌딩 2~3층 (봉곡동)",128.659628919,35.245064656,POINT (1105504.0255546996 1695021.506247573)
의료복지시설,연세이비인후과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,조의제비뇨기과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,차내과의원,"창원시 의창구 원이대로 283, 2층 206호 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,최재선안과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,참예쁜의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,행복치과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마빌딩208호)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,수정치과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,창덕한의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,내동의원,창원시 성산구 창원대로 726 (내동),128.670327694,35.217149953,POINT (1106513.9404978193 1691936.9589851005)
의료복지시설,내동치과의원,"창원시 성산구 창원대로 726, 16,17,32호 (내동, 내동상가아파트)",128.670327694,35.217149953,POINT (1106513.9404978193 1691936.9589851005)
생활편익시설,동영사우나,"경상남도 창원시 의창구 의창대로62번길 2 (팔용동,동영오피스 4,5층)",128.607308843,35.256547183,POINT (1100729.4894369482 1696240.6559889566)
의료복지시설,메디포맨남성의원,"창원시 의창구 의창대로62번길 2, 10층 (팔용동, 동영오피스 10층)",128.607308843,35.256547183,POINT (1100729.4894369482 1696240.6559889566)
의료복지시설,바른마취통증의학과의원,"창원시 의창구 의창대로62번길 2 (팔용동, 동영오피스)",128.607308843,35.256547183,POINT (1100729.4894369482 1696240.6559889566)
의료복지시설,남치과의원,"창원시 의창구 의창대로62번길 2 (팔용동, 동영오피스)",128.607308843,35.256547183,POINT (1100729.4894369482 1696240.6559889566)
의료복지시설,김서규이비인후과의원,"창원시 의창구 의안로31번길 28-10 (중동, 이제메디칼3층)",128.621145938,35.264881934,POINT (1101977.8301290828 1697179.1798648848)
의료복지시설,이재치과의원,"창원시 의창구 의안로31번길 28-10 (중동, 이제메디칼)",128.621145938,35.264881934,POINT (1101977.8301290828 1697179.1798648848)
의료복지시설,하나이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,로뎀재활의학과의원,"창원시 성산구 동산로 124, 5층 507-A, 507-B호호 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,송진호마취통증의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 519호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,정태호내과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박승호방사선과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,소리사랑이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,탁이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박일순비뇨기과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최상호소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고운피부과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,유명호안과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최성근이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고외과의원,"창원시 성산구 동산로 124 (상남동, 성원종합상가504호)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,마음편한정신건강의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 515호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마치과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,쥬니어치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,김종하치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,성심치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,나치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하얀치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,경희리(Lee)한의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 509호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,세종한의원,"창원시 성산구 동산로 124, 502-1호 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,서상진한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,대동한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,장진호마취통증의학과의원,"창원시 성산구 가음로13번길 33 (남양동, 남양종합상가303호)",128.700982036,35.213077641,POINT (1109309.4517591153 1691518.6053872595)
의료복지시설,최이비인후과의원,"창원시 성산구 가음로13번길 33 (남양동, 남양상가304호)",128.700982036,35.213077641,POINT (1109309.4517591153 1691518.6053872595)
의료복지시설,삼성장학선치과의원,"창원시 성산구 가음로13번길 33, 남양종합상가 503호 (남양동)",128.700982036,35.213077641,POINT (1109309.4517591153 1691518.6053872595)
의료복지시설,황상윤치과의원,"창원시 성산구 가음로13번길 33 (남양동, 남양종합상가)",128.700982036,35.213077641,POINT (1109309.4517591153 1691518.6053872595)
의료복지시설,남양열린한의원,창원시 성산구 가음로13번길 33 (남양동),128.700982036,35.213077641,POINT (1109309.4517591153 1691518.6053872595)
의료복지시설,행복한의원,"창원시 성산구 가음로13번길 33 (남양동, 남양종합상가)",128.700982036,35.213077641,POINT (1109309.4517591153 1691518.6053872595)
의료복지시설,김선경외과 박찬모내과의원,"창원시 성산구 원이대로473번길 13 (반림동, 2층)",128.669824244,35.235327693,POINT (1106444.372219459 1693952.4787429508)
의료복지시설,반송치과의원,"창원시 성산구 원이대로473번길 13 (반림동, dna빌딩)",128.669824244,35.235327693,POINT (1106444.372219459 1693952.4787429508)
의료복지시설,도도한의원,창원시 성산구 원이대로473번길 13 (반림동),128.669824244,35.235327693,POINT (1106444.372219459 1693952.4787429508)
생활편익시설,포레나대원아파트경로당,경상남도 창원시 성산구 창원천로 34 (대원동),128.648734492,35.235019046,POINT (1104525.6869788582 1693895.8422425375)
의료복지시설,황내과의원,"창원시 성산구 창원천로 34, 2층 207-209호 (대원동, 대원 꿈에그린)",128.648734492,35.235019046,POINT (1104525.6869788582 1693895.8422425375)
의료복지시설,창원치과의원,"창원시 성산구 창원천로 34, 상가동 2층 217,218,219,220호 (대원동, 대원 꿈에그린)",128.648734492,35.235019046,POINT (1104525.6869788582 1693895.8422425375)
의료복지시설,하나이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,로뎀재활의학과의원,"창원시 성산구 동산로 124, 5층 507-A, 507-B호호 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,송진호마취통증의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 519호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,정태호내과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박승호방사선과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,소리사랑이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,탁이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박일순비뇨기과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최상호소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고운피부과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,유명호안과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최성근이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고외과의원,"창원시 성산구 동산로 124 (상남동, 성원종합상가504호)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,마음편한정신건강의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 515호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마치과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,쥬니어치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,김종하치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,성심치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,나치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하얀치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,경희리(Lee)한의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 509호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,세종한의원,"창원시 성산구 동산로 124, 502-1호 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,서상진한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,대동한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,서울소아청소년과의원,"창원시 성산구 대정로 135 (대방동, 대방덕산타운)",128.707297435,35.212268715,POINT (1109885.37758779 1691435.8557722261)
의료복지시설,대방치과의원,"창원시 성산구 대정로 135, 대방덕산타운 401호 (대방동)",128.707297435,35.212268715,POINT (1109885.37758779 1691435.8557722261)
의료복지시설,정성한의원,"창원시 성산구 대정로 135 (대방동, 대방덕산타운210,211호)",128.707297435,35.212268715,POINT (1109885.37758779 1691435.8557722261)
의료복지시설,서린치과의원,"창원시 의창구 창이대로309번길 5, 2층 201호 (봉곡동, 낙원상가)",128.670821852,35.246533728,POINT (1106520.4939826257 1695196.392297766)
의료복지시설,동화의원,창원시 의창구 동읍 동읍로 5 (덕산빌딩2층),128.684360535,35.277840259,POINT (1107710.8499259986 1698683.179926652)
의료복지시설,동면치과의원,창원시 의창구 동읍 동읍로 5,128.684360535,35.277840259,POINT (1107710.8499259986 1698683.179926652)
의료복지시설,오복한의원,창원시 의창구 동읍 동읍로 5,128.684360535,35.277840259,POINT (1107710.8499259986 1698683.179926652)
의료복지시설,서울연합의원,"창원시 성산구 대암로 40-14 (남양동, 동양람세스빌 302.303호)",128.700836477,35.213698013,POINT (1109295.3711627738 1691587.2496682631)
의료복지시설,바른이치과의원,"창원시 성산구 대암로 40-14 (남양동, 동양람세스빌딩)",128.700836477,35.213698013,POINT (1109295.3711627738 1691587.2496682631)
의료복지시설,혜인한의원,"창원시 성산구 대암로 40-14 (남양동, 동양람세스빌딩)",128.700836477,35.213698013,POINT (1109295.3711627738 1691587.2496682631)
생활편익시설,억수탕,"경상남도 창원시 성산구 동산로 162 (사파동,동양무궁화상가)",128.693707272,35.221971887,POINT (1108635.4405406301 1692497.0710936903)
의료복지시설,내외상시인의원,"창원시 성산구 동산로 162 (사파동, 무궁화상가 2층)",128.693707272,35.221971887,POINT (1108635.4405406301 1692497.0710936903)
의료복지시설,하이치과의원,"창원시 성산구 동산로 162 (사파동, 무궁화상가)",128.693707272,35.221971887,POINT (1108635.4405406301 1692497.0710936903)
의료복지시설,박재홍치과의원,"창원시 성산구 연덕로184번길 48 (내동, 공단상가)",128.670364701,35.216497648,POINT (1106518.1610584517 1691864.6528308634)
의료복지시설,대화이비인후과가정의학과의원,"창원시 성산구 대정로 77 (남양동, 성원1차아파트301,302,307,308호)",128.700981158,35.210794118,POINT (1109312.4332687098 1691265.3427273994)
의료복지시설,한맷돌치과의원,"창원시 성산구 대정로 77 (남양동, 성원1차아파트)",128.700981158,35.210794118,POINT (1109312.4332687098 1691265.3427273994)
의료복지시설,영남의원,"창원시 성산구 신촌로 17 (신촌동, 낙지마당 양곡점)",128.626526347,35.20790899,POINT (1102538.9333282714 1690865.9814459102)
의료복지시설,강도욱치과의원,"창원시 성산구 신촌로 17 (신촌동, 낙지마당 양곡점)",128.626526347,35.20790899,POINT (1102538.9333282714 1690865.9814459102)
생활편익시설,심산유곡,"경상남도 창원시 의창구 평산로 96, 4,5층 (팔용동, 웰빙프라자)",128.619571757,35.251668986,POINT (1101851.1706064653 1695712.140685352)
의료복지시설,의료법인승현의료재단 심산서울병원,"창원시 의창구 평산로 96, 웰빙프라자 4-5층 (팔용동)",128.619571757,35.251668986,POINT (1101851.1706064653 1695712.140685352)
의료복지시설,아이사랑소아청소년과의원,"창원시 의창구 평산로 96 (팔용동, 웰빙프라자308호일부)",128.619571757,35.251668986,POINT (1101851.1706064653 1695712.140685352)
의료복지시설,로즈맘여성산부인과의원,"창원시 의창구 평산로 96 (팔용동, (웰빙프라자309,310호))",128.619571757,35.251668986,POINT (1101851.1706064653 1695712.140685352)
의료복지시설,이플치과의원,"창원시 의창구 평산로 96, 웰빙프라자 2층 209호 (팔용동)",128.619571757,35.251668986,POINT (1101851.1706064653 1695712.140685352)
의료복지시설,웅이비인후과의원,"창원시 성산구 반송로 144 (반림동, 수영빌딩302호)",128.671081274,35.236055593,POINT (1106557.8048427762 1694034.5572213046)
의료복지시설,소망치과의원,"창원시 성산구 반송로 144 (반림동, 수영빌딩)",128.671081274,35.236055593,POINT (1106557.8048427762 1694034.5572213046)
의료복지시설,서울한의원,"창원시 성산구 반송로 144 (반림동, 수영빌딩)",128.671081274,35.236055593,POINT (1106557.8048427762 1694034.5572213046)
의료복지시설,이편한치과의원,창원시 의창구 도계로 58 (도계동),128.63743317,35.259187583,POINT (1103466.5974941265 1696564.4901902939)
의료복지시설,하나이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,로뎀재활의학과의원,"창원시 성산구 동산로 124, 5층 507-A, 507-B호호 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,송진호마취통증의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 519호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,정태호내과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박승호방사선과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,소리사랑이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,탁이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박일순비뇨기과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최상호소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고운피부과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,유명호안과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최성근이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고외과의원,"창원시 성산구 동산로 124 (상남동, 성원종합상가504호)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,마음편한정신건강의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 515호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마치과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,쥬니어치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,김종하치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,성심치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,나치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하얀치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,경희리(Lee)한의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 509호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,세종한의원,"창원시 성산구 동산로 124, 502-1호 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,서상진한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,대동한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하나치과의원,"창원시 성산구 원이대로 648 (상남동, 상남오피스텔)",128.684444545,35.224649357,POINT (1107788.887861441 1692783.9329402703)
의료복지시설,서울치과의원,"창원시 성산구 중앙대로 37 (중앙동, 경남오피스텔)",128.675228616,35.219280008,POINT (1106957.2097639977 1692178.4653338643)
의료복지시설,화인마취통증의학과의원,"창원시 성산구 상남로 122, 롯데메디컬 801.901호 (상남동)",128.683329369,35.223715674,POINT (1107688.6315180738 1692679.1700283168)
