,정류장번호,정류장명,위도,경도,도시코드,도시명,geometry,이용량,행정동_노인_인구수,총인구수,노인_인구수,노인_이용량_비율,노인_밀집도,활용성
16942,TSB396000369,개평마을,35.566844,127.767676,38380,경상남도 함양군,POINT (1024256.2663526436 1730124.793805101),408.0,278389,36503,18205,7.626469057337753,0.4987261320987316,3111.5993753938033
16943,TSB396000370,개평마을,35.566801,127.767554,38380,경상남도 함양군,POINT (1024245.2238826081 1730119.9947687169),408.0,278389,36503,18205,7.626469057337753,0.4987261320987316,3111.5993753938033
16944,TSB396000371,상개평,35.566706,127.761216,38380,경상남도 함양군,POINT (1023670.9132568915 1730107.917088164),408.0,278389,36503,18205,7.626469057337753,0.4987261320987316,3111.5993753938033
16945,TSB396000372,상개평,35.566623,127.76113,38380,경상남도 함양군,POINT (1023663.1444801085 1730098.691145901),408.0,278389,36503,18205,7.626469057337753,0.4987261320987316,3111.5993753938033
16946,TSB396000373,거평마을,35.569911,127.780326,38380,경상남도 함양군,POINT (1025401.6190438482 1730468.1344143478),144.0,278389,36503,18205,7.626469057337753,0.4987261320987316,1098.2115442566364
16947,TSB396000374,거평마을,35.569829,127.780412,38380,경상남도 함양군,POINT (1025409.4378077268 1730459.0622143233),144.0,278389,36503,18205,7.626469057337753,0.4987261320987316,1098.2115442566364
16948,TSB396000375,거평상곡,35.580156,127.775507,38380,경상남도 함양군,POINT (1024961.76774344 1731603.1463713534),144.0,278389,36503,18205,7.626469057337753,0.4987261320987316,1098.2115442566364
16949,TSB396000376,거평상곡,35.58008,127.775411,38380,경상남도 함양군,POINT (1024953.0934055138 1731594.6930877254),144.0,278389,36503,18205,7.626469057337753,0.4987261320987316,1098.2115442566364
16950,TSB396000377,안평,35.513145,127.782052,38380,경상남도 함양군,POINT (1025576.0358784272 1724172.8577521215),94.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,5052.252143659425
16951,TSB396000378,지곡면,35.564862,127.774496,38380,경상남도 함양군,POINT (1024874.8952392547 1729906.6769067198),7646.0,278389,36503,18205,7.626469057337753,0.4987261320987316,58311.98241240446
16952,TSB396000379,지곡면,35.564852,127.774628,38380,경상남도 함양군,POINT (1024886.8602336216 1729905.6011766852),8414.0,278389,36503,18205,7.626469057337753,0.4987261320987316,64169.110648439855
16953,TSB396000380,차의,35.517731,127.764399,38380,경상남도 함양군,POINT (1023973.922015833 1724677.038662099),88.0,206661,36503,18205,5.661479878366162,0.4987261320987316,498.2102292962222
16954,TSB396000381,차의,35.517647,127.764482,38380,경상남도 함양군,POINT (1023981.4728982991 1724667.742729756),88.0,206661,36503,18205,5.661479878366162,0.4987261320987316,498.2102292962222
16955,TSB396000382,척지,35.527018,127.773185,38380,경상남도 함양군,POINT (1024767.7259312915 1725709.1958409366),2074.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,111472.03133988987
16956,TSB396000383,척지,35.527126,127.773297,38380,경상남도 함양군,POINT (1024777.8469938498 1725721.2018598858),2838.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,152535.0168479303
16957,TSB396000384,부야,35.5453,127.760521,38380,경상남도 함양군,POINT (1023614.2106843693 1727733.6796432114),7367.0,278389,36503,18205,7.626469057337753,0.4987261320987316,56184.19754540723
16958,TSB396000385,부야,35.54521,127.760595,38380,경상남도 함양군,POINT (1023620.9446188185 1727723.7157833036),8135.0,278389,36503,18205,7.626469057337753,0.4987261320987316,62041.325781442625
16959,TSB396000386,행복마을,35.545651,127.744408,38380,경상남도 함양군,POINT (1022153.5925136833 1727768.8665326294),150.0,278389,36503,18205,7.626469057337753,0.4987261320987316,1143.970358600663
16960,TSB396000387,행복마을,35.545616,127.744283,38380,경상남도 함양군,POINT (1022142.2718817388 1727764.9567126757),150.0,278389,36503,18205,7.626469057337753,0.4987261320987316,1143.970358600663
16961,TSB396000388,행복-정취마을,35.548365,127.745428,38380,경상남도 함양군,POINT (1022245.2977908999 1728070.0967430617),150.0,278389,36503,18205,7.626469057337753,0.4987261320987316,1143.970358600663
16962,TSB396000389,행복-정취마을,35.548425,127.745318,38380,경상남도 함양군,POINT (1022235.3109389101 1728076.7263146783),150.0,278389,36503,18205,7.626469057337753,0.4987261320987316,1143.970358600663
16963,TSB396000390,보각,35.558065,127.747985,38380,경상남도 함양군,POINT (1022474.3542464972 1729146.4719214777),150.0,278389,36503,18205,7.626469057337753,0.4987261320987316,1143.970358600663
16964,TSB396000391,보각,35.558015,127.748103,38380,경상남도 함양군,POINT (1022485.0623219048 1729140.9535050872),150.0,278389,36503,18205,7.626469057337753,0.4987261320987316,1143.970358600663
16965,TSB396000392,함양휴먼시아,35.529262,127.732023,38380,경상남도 함양군,POINT (1021035.2694826489 1725948.5086800465),906.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,48695.11108675999
16966,TSB396000393,함양휴먼시아,35.52918,127.731694,38380,경상남도 함양군,POINT (1021005.4635693651 1725939.3442279259),7582.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,407512.50801304
16967,TSB396000396,삼성그린코아,35.528007,127.730211,38380,경상남도 함양군,POINT (1020871.3177549131 1725808.936317528),7582.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,407512.50801304
16968,TSB396000397,한마음,35.527842,127.730248,38380,경상남도 함양군,POINT (1020874.714976521 1725790.6446294687),971.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,52188.68969673725
16969,TSB396000398,함양중학교,35.525236,127.728918,38380,경상남도 함양군,POINT (1020754.8054791928 1725501.3424137617),7582.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,407512.50801304
16970,TSB396000399,함양중학교,35.525229,127.72905,38380,경상남도 함양군,POINT (1020766.7750575099 1725500.593862854),971.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,52188.68969673725
16971,TSB396000400,재궁,35.499155,127.813214,38380,경상남도 함양군,POINT (1028406.6924942937 1722629.8091128485),90.0,206661,36503,18205,5.661479878366162,0.4987261320987316,509.5331890529546
16972,TSB396000401,교육지원청,35.521843,127.727953,38380,경상남도 함양군,POINT (1020668.1836903163 1725124.8353241796),971.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,52188.68969673725
16973,TSB396000402,교육지원청앞,35.521958,127.727829,38380,경상남도 함양군,POINT (1020656.9112956446 1725137.5635402706),7582.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,407512.50801304
16974,TSB396000403,본통,35.511742,127.810612,38380,경상남도 함양군,POINT (1028166.3101223212 1724025.0371051107),340.0,375221,36503,18205,10.279182532942498,0.4987261320987316,3494.922061200449
16975,TSB396000404,본통,35.511665,127.810519,38380,경상남도 함양군,POINT (1028157.90373508 1724016.4707803838),344.0,375221,36503,18205,10.279182532942498,0.4987261320987316,3536.0387913322193
16976,TSB396000405,함양군보건소,35.519515,127.732211,38380,경상남도 함양군,POINT (1021054.8593155568 1724867.5467847376),4830.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,259599.7644029258
16977,TSB396000406,쌀전,35.517242,127.730822,38380,경상남도 함양군,POINT (1020929.5067509615 1724615.161755011),4830.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,259599.7644029258
16978,TSB396000407,쌀전,35.517067,127.730862,38380,경상남도 함양군,POINT (1020933.1791411682 1724595.761695997),4950.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,266049.4479905761
16979,TSB396000408,이은리,35.512154,127.730934,38380,경상남도 함양군,POINT (1020940.9834680287 1724050.8960774997),396.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,21283.95583924609
16980,TSB396000409,이은리,35.512113,127.730812,38380,경상남도 함양군,POINT (1020929.9311878115 1724046.3230412742),276.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,14834.27225159576
16981,TSB396000410,함양군예비군종합훈련장,35.496901,127.737717,38380,경상남도 함양군,POINT (1021560.1399345895 1722360.711488668),396.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,21283.95583924609
16982,TSB396000411,함양군예비군종합훈련장,35.496805,127.737656,38380,경상남도 함양군,POINT (1021554.633070698 1722350.0512208655),276.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,14834.27225159576
16983,TSB396000412,섬동,35.51958,127.791837,38380,경상남도 함양군,POINT (1026461.2151033756 1724889.1201457717),460.0,375221,36503,18205,10.279182532942498,0.4987261320987316,4728.423965153549
16984,TSB396000413,섬동,35.519666,127.791921,38380,경상남도 함양군,POINT (1026468.8032735552 1724898.68062226),404.0,375221,36503,18205,10.279182532942498,0.4987261320987316,4152.789743308769
16985,TSB396000414,수동,35.521302,127.788766,38380,경상남도 함양군,POINT (1026182.2038018281 1725079.2809754189),404.0,375221,36503,18205,10.279182532942498,0.4987261320987316,4152.789743308769
16986,TSB396000415,수동,35.521214,127.788685,38380,경상남도 함양군,POINT (1026174.8881410855 1725069.4997242673),460.0,375221,36503,18205,10.279182532942498,0.4987261320987316,4728.423965153549
16987,TSB396000416,목현,35.480365,127.750278,38380,경상남도 함양군,POINT (1022704.0338228395 1720529.5949471823),289.0,210206,36503,18205,5.758595183957483,0.4987261320987316,1664.2340081637126
16988,TSB396000417,미천-대포,35.466262,127.759522,38380,경상남도 함양군,POINT (1023546.7189281858 1718967.6634205813),2196.0,210206,36503,18205,5.758595183957483,0.4987261320987316,12645.875023970631
16989,TSB396000418,미천-대포,35.466119,127.759733,38380,경상남도 함양군,POINT (1023565.9049501993 1718951.8543211785),2076.0,210206,36503,18205,5.758595183957483,0.4987261320987316,11954.843601895735
16990,TSB396000419,미천마을,35.461715,127.757886,38380,경상남도 함양군,POINT (1023399.5994105629 1718462.9891085695),116.0,210206,36503,18205,5.758595183957483,0.4987261320987316,667.997041339068
16991,TSB396000420,미천마을,35.46162,127.757953,38380,경상남도 함양군,POINT (1023405.7062700856 1718452.4690063545),116.0,210206,36503,18205,5.758595183957483,0.4987261320987316,667.997041339068
16992,TSB396000421,척지마을,35.530035,127.779503,38380,경상남도 함양군,POINT (1025339.5866388946 1726045.4056549508),90.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,4837.262690737747
16993,TSB396000422,척지마을,35.529964,127.779603,38380,경상남도 함양군,POINT (1025348.6749379842 1726037.55700893),90.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,4837.262690737747
16994,TSB396000423,원기,35.438917,127.760596,38380,경상남도 함양군,POINT (1023652.1650334805 1715935.225971278),1829.0,210206,36503,18205,5.758595183957483,0.4987261320987316,10532.470591458236
16995,TSB396000424,원기,35.439023,127.760625,38380,경상남도 함양군,POINT (1023654.766125225 1715946.9888044817),1829.0,210206,36503,18205,5.758595183957483,0.4987261320987316,10532.470591458236
16996,TSB396000425,월명,35.517383,127.781434,38380,경상남도 함양군,POINT (1025518.6552641859 1724642.717727211),94.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,5052.252143659425
16997,TSB396000426,월명,35.517382,127.781566,38380,경상남도 함양군,POINT (1025530.6245376078 1724642.6409839382),94.0,1961940,36503,18205,53.74736323041942,0.4987261320987316,5052.252143659425
16998,TSB396000427,서평,35.536975,127.783679,38380,경상남도 함양군,POINT (1025715.9666851652 1726816.177663419),1296.0,375221,36503,18205,10.279182532942498,0.4987261320987316,13321.820562693478
16999,TSB396000428,문정,35.432697,127.735965,38380,경상남도 함양군,POINT (1021418.2536269425 1715239.782818315),1658.0,210206,36503,18205,5.758595183957483,0.4987261320987316,9547.750815001506
17000,TSB396000429,서평,35.535856,127.783721,38380,경상남도 함양군,POINT (1025720.1312550305 1726692.0842526625),2064.0,375221,36503,18205,10.279182532942498,0.4987261320987316,21216.232747993316
17001,TSB396000430,문정,35.432805,127.735959,38380,경상남도 함양군,POINT (1021417.6804158112 1715251.7591988428),1658.0,210206,36503,18205,5.758595183957483,0.4987261320987316,9547.750815001506
17002,TSB396000431,문상,35.432635,127.733765,38380,경상남도 함양군,POINT (1021218.5782215238 1715232.4321773872),1658.0,210206,36503,18205,5.758595183957483,0.4987261320987316,9547.750815001506
17003,TSB396000432,남계-쇠바위,35.551331,127.783376,38380,경상남도 함양군,POINT (1025683.9213539981 1728408.274334481),1296.0,375221,36503,18205,10.279182532942498,0.4987261320987316,13321.820562693478
17004,TSB396000433,남계-쇠바위,35.551378,127.783257,38380,경상남도 함양군,POINT (1025673.1207188751 1728413.4559428582),2064.0,375221,36503,18205,10.279182532942498,0.4987261320987316,21216.232747993316
17005,TSB396000434,구라,35.563624,127.783728,38380,경상남도 함양군,POINT (1025711.8990088775 1729771.7444448913),1997.0,375221,36503,18205,10.279182532942498,0.4987261320987316,20527.52751828617
17006,TSB396000435,상백,35.61033,127.805783,38380,경상남도 함양군,POINT (1027694.477312751 1734957.7701444582),1997.0,375221,36503,18205,10.279182532942498,0.4987261320987316,20527.52751828617
17007,TSB396000436,학바위,35.409015,127.688512,38380,경상남도 함양군,POINT (1017116.0055956028 1712604.101412765),1475.0,256559,36503,18205,7.028436018957346,0.4987261320987316,10366.943127962086
17008,TSB396000437,학바위,35.40891,127.688546,38380,경상남도 함양군,POINT (1017119.1148431494 1712592.4623885322),1475.0,256559,36503,18205,7.028436018957346,0.4987261320987316,10366.943127962086
17009,TSB396000438,율림,35.614738,127.806608,38380,경상남도 함양군,POINT (1027767.6736045065 1735446.8849824946),123.0,752433,36503,18205,20.612908528066185,0.4987261320987316,2535.387748952141
17010,TSB396000439,율림,35.614835,127.806552,38380,경상남도 함양군,POINT (1027762.5684808722 1735457.6272564563),123.0,752433,36503,18205,20.612908528066185,0.4987261320987316,2535.387748952141
17011,TSB396000440,금호,35.611972,127.802029,38380,경상남도 함양군,POINT (1027353.9210682609 1735138.8308885063),123.0,375221,36503,18205,10.279182532942498,0.4987261320987316,1264.3394515519271
17012,TSB396000441,금호,35.611943,127.802156,38380,경상남도 함양군,POINT (1027365.4330141415 1735135.6498714718),123.0,375221,36503,18205,10.279182532942498,0.4987261320987316,1264.3394515519271
17013,TSB396000442,남효마을,35.592399,127.797423,38380,경상남도 함양군,POINT (1026943.3274537872 1732966.7628237156),1997.0,375221,36503,18205,10.279182532942498,0.4987261320987316,20527.52751828617
17014,TSB396000443,남효마을,35.592277,127.797451,38380,경상남도 함양군,POINT (1026945.9048441006 1732953.2397643114),1229.0,375221,36503,18205,10.279182532942498,0.4987261320987316,12633.11533298633
17015,TSB396000444,금계,35.405874,127.686154,38380,경상남도 함양군,POINT (1016902.5657464175 1712255.3467690847),1475.0,256559,36503,18205,7.028436018957346,0.4987261320987316,10366.943127962086
17016,TSB389000456,산학마을,35.349861,128.299308,38310,경상남도 의령군,POINT (1072627.1498006422 1706320.5317148266),1460.0,194547,25257,13664,7.702696282218791,0.5409985350595874,11245.936572039434
17017,TSB389000457,산학마을,35.349902,128.299176,38310,경상남도 의령군,POINT (1072615.1189888509 1706324.9820626997),1534.0,194547,25257,13664,7.702696282218791,0.5409985350595874,11815.936096923626
17018,TSB389000458,운곡,35.346011,128.293711,38310,경상남도 의령군,POINT (1072122.0036119246 1705889.452389656),1052.0,194547,25257,13664,7.702696282218791,0.5409985350595874,8103.236488894168
17019,TSB389000459,교암마을,35.330221,128.288105,38310,경상남도 의령군,POINT (1071626.526715944 1704134.1798891816),377.0,194547,25257,13664,7.702696282218791,0.5409985350595874,2903.9164983964843
17020,TSB389000460,교암마을,35.330111,128.288057,38310,경상남도 의령군,POINT (1071622.2612086607 1704121.9455531915),605.0,194547,25257,13664,7.702696282218791,0.5409985350595874,4660.131250742368
17021,TSB389000461,의령고등학교,35.32179,128.265993,38310,경상남도 의령군,POINT (1069624.076820253 1703183.3732565031),2897.0,1103242,25257,13664,43.68064299006216,0.5409985350595874,126542.82274221008
17022,TSB389000462,의령버스터미널,35.320313,128.252788,38310,경상남도 의령군,POINT (1068425.0442035063 1703010.3679280416),4541.0,1103242,25257,13664,43.68064299006216,0.5409985350595874,198353.79981787226
17023,TSB389000463,희가로아파트,35.319949,128.268274,38310,경상남도 의령군,POINT (1069832.9928745162 1702980.8014640375),2363.0,1103242,25257,13664,43.68064299006216,0.5409985350595874,103217.35938551689
17024,TSB389000464,대신맨션,35.320532,128.267817,38310,경상남도 의령군,POINT (1069790.9516151808 1703045.137359331),825.0,1103242,25257,13664,43.68064299006216,0.5409985350595874,36036.53046680128
17025,TSB389000465,포외마을,35.371717,128.41173,38310,경상남도 의령군,POINT (1082820.0427355175 1708832.7813649732),245.0,228320,25257,13664,9.039870135012077,0.5409985350595874,2214.768183077959
17026,TSB389000466,포외마을,35.371776,128.41162,38310,경상남도 의령군,POINT (1082809.9899632186 1708839.2328703057),245.0,228320,25257,13664,9.039870135012077,0.5409985350595874,2214.768183077959
17027,TSB389000467,상촌,35.410916,128.346469,38310,경상남도 의령군,POINT (1076854.4917478492 1713127.5816256027),245.0,188876,25257,13664,7.478164469256048,0.5409985350595874,1832.1502949677317
17028,TSB389000468,상촌,35.41101,128.346535,38310,경상남도 의령군,POINT (1076860.395052178 1713138.0582588483),678.0,188876,25257,13664,7.478164469256048,0.5409985350595874,5070.1955101556005
17029,TSB389000469,세간-고송골,35.424224,128.347604,38310,경상남도 의령군,POINT (1076944.8909054846 1714604.426551101),245.0,186146,25257,13664,7.370075622599676,0.5409985350595874,1805.6685275369205
17030,TSB389000470,세간-고송골,35.424185,128.347736,38310,경상남도 의령군,POINT (1076956.9111589417 1714600.2039063396),678.0,186146,25257,13664,7.370075622599676,0.5409985350595874,4996.91127212258
17031,TSB389000471,세간,35.431464,128.345574,38310,경상남도 의령군,POINT (1076753.7346369352 1715405.822391559),245.0,186146,25257,13664,7.370075622599676,0.5409985350595874,1805.6685275369205
17032,TSB389000472,세간,35.431537,128.345823,38310,경상남도 의령군,POINT (1076776.2679045764 1715414.1121065873),678.0,186146,25257,13664,7.370075622599676,0.5409985350595874,4996.91127212258
17033,TSB389000473,구산,35.45776,128.354883,38310,경상남도 의령군,POINT (1077573.507130615 1718329.5406130704),84.0,335101,25257,13664,13.267648572672922,0.5409985350595874,1114.4824801045254
17034,TSB389000474,난동마을,35.464196,128.357156,38310,경상남도 의령군,POINT (1077773.572298566 1719045.1371367075),84.0,335101,25257,13664,13.267648572672922,0.5409985350595874,1114.4824801045254
17035,TSB389000475,손오,35.474265,128.359995,38310,경상남도 의령군,POINT (1078021.4465922858 1720164.1189516636),84.0,335101,25257,13664,13.267648572672922,0.5409985350595874,1114.4824801045254
17036,TSB389000476,오소,35.478527,128.358137,38310,경상남도 의령군,POINT (1077848.7697095794 1720635.3464125046),414.0,335101,25257,13664,13.267648572672922,0.5409985350595874,5492.806509086589
17037,TSB389000477,가래실,35.498729,128.367479,38310,경상남도 의령군,POINT (1078676.5862735603 1722883.3450280698),398.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1866.126301619353
17038,TSB389000478,가래실,35.49885,128.367463,38310,경상남도 의령군,POINT (1078675.0171131976 1722896.7523223632),414.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1941.1464544482717
17039,TSB389000479,아근,35.505944,128.380782,38310,경상남도 의령군,POINT (1079875.997325426 1723694.2486463275),414.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1941.1464544482717
17040,TSB389000480,아근,35.505921,128.380649,38310,경상남도 의령군,POINT (1079863.958337541 1723691.590031153),398.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1866.126301619353
17041,TSB389000481,내제,35.499043,128.38247,38310,경상남도 의령군,POINT (1080035.9285368137 1722930.228679102),414.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1941.1464544482717
17042,TSB389000482,내제,35.498992,128.382351,38310,경상남도 의령군,POINT (1080025.1860961805 1722924.475753662),398.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1866.126301619353
17043,TSB389000483,당지마을-감마,35.489932,128.413251,38310,경상남도 의령군,POINT (1082837.0512569991 1721945.1350505606),398.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1866.126301619353
17044,TSB389000484,당지마을-감마,35.489935,128.413387,38310,경상남도 의령군,POINT (1082849.3844931151 1721945.5819546403),414.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1941.1464544482717
17045,TSB389000485,당지,35.48849,128.413636,38310,경상남도 의령군,POINT (1082873.4545999279 1721785.5263526947),398.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1866.126301619353
17046,TSB389000486,당지마을,35.488502,128.413768,38310,경상남도 의령군,POINT (1082885.4159738398 1721786.9681314356),414.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1941.1464544482717
17047,TSB389000487,두곡,35.486031,128.403324,38310,경상남도 의령군,POINT (1081940.5516319454 1721504.1883620734),269.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1261.2763194361958
17048,TSB389000488,대숲,35.481853,128.406941,38310,경상남도 의령군,POINT (1082272.9169075883 1721043.8169967483),269.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1261.2763194361958
17049,TSB389000489,대숲,35.481845,128.406806,38310,경상남도 의령군,POINT (1082260.678232892 1721042.8171957664),269.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1261.2763194361958
17050,TSB389000490,정곡마을,35.473145,128.396003,38310,경상남도 의령군,POINT (1081289.4187627253 1720068.955048896),269.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1261.2763194361958
17051,TSB389000491,정곡마을,35.473243,128.396059,38310,경상남도 의령군,POINT (1081294.4008172024 1720079.8702790753),269.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1261.2763194361958
17052,TSB389000492,정곡마을,35.474766,128.393668,38310,경상남도 의령군,POINT (1081075.943917155 1720246.818887943),269.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1261.2763194361958
17053,TSB389000493,율산,35.47189,128.385351,38310,경상남도 의령군,POINT (1080324.2442147967 1719921.0449209542),269.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1261.2763194361958
17054,TSB389000494,율산,35.471868,128.38548,38310,경상남도 의령군,POINT (1080335.9700440855 1719918.7098835674),269.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1261.2763194361958
17055,TSB389000495,율산,35.473629,128.386406,38310,경상남도 의령군,POINT (1080418.2308105563 1720114.7749940306),269.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1261.2763194361958
17056,TSB389000496,율산,35.46509,128.381502,38310,경상남도 의령군,POINT (1079981.7645639265 1719163.7380323522),269.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1261.2763194361958
17057,TSB389000497,웃방계,35.488093,128.372423,38310,경상남도 의령군,POINT (1079135.4266433725 1721707.6656240008),414.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1941.1464544482717
17058,TSB389000498,웃방계,35.488122,128.372556,38310,경상남도 의령군,POINT (1079147.4626275063 1721710.9886572626),398.0,118424,25257,13664,4.688759551807419,0.5409985350595874,1866.126301619353
17059,TSB389000499,하암평,35.46974,128.310584,38310,경상남도 의령군,POINT (1073542.7444836788 1719624.3283698969),64.0,98381,25257,13664,3.895197371025854,0.5409985350595874,249.29263174565466
17060,TSB389000500,하암평,35.469731,128.310447,38310,경상남도 의령군,POINT (1073530.322654629 1719623.2281531992),64.0,98381,25257,13664,3.895197371025854,0.5409985350595874,249.29263174565466
17061,TSB389000501,막곡,35.457799,128.332349,38310,경상남도 의령군,POINT (1075528.6498942159 1718316.3992201425),1213.0,335101,25257,13664,13.267648572672922,0.5409985350595874,16093.657718652254
17062,TSB389000502,율리마을,35.460059,128.346191,38310,경상남도 의령군,POINT (1076782.576824729 1718577.7267802996),204.0,335101,25257,13664,13.267648572672922,0.5409985350595874,2706.600308825276
17063,TSB389000503,율리마을,35.460151,128.345993,38310,경상남도 의령군,POINT (1076764.5226504083 1718587.7764434873),120.0,335101,25257,13664,13.267648572672922,0.5409985350595874,1592.1178287207506
17064,TSB389000504,입산,35.459927,128.351673,38310,경상남도 의령군,POINT (1077280.146657262 1718567.363008878),120.0,335101,25257,13664,13.267648572672922,0.5409985350595874,1592.1178287207506
17065,TSB389000505,입산,35.45978,128.351741,38310,경상남도 의령군,POINT (1077286.4576879088 1718551.112648648),204.0,335101,25257,13664,13.267648572672922,0.5409985350595874,2706.600308825276
17066,TSB389000506,수축,35.46664,128.353187,38310,경상남도 의령군,POINT (1077411.0963872306 1719313.079341735),84.0,335101,25257,13664,13.267648572672922,0.5409985350595874,1114.4824801045254
17067,TSB389000507,단원,35.465635,128.343866,38310,경상남도 의령군,POINT (1076566.318655485 1719194.3482261417),84.0,335101,25257,13664,13.267648572672922,0.5409985350595874,1114.4824801045254
17068,TSB389000508,야산마을,35.429611,128.340637,38310,경상남도 의령군,POINT (1076307.3348604362 1715196.4864878564),404.0,186146,25257,13664,7.370075622599676,0.5409985350595874,2977.510551530269
17069,TSB389000509,오방,35.406629,128.334091,38310,경상남도 의령군,POINT (1075734.6250905888 1712642.5695708124),404.0,188876,25257,13664,7.478164469256048,0.5409985350595874,3021.178445579443
17070,TSB389000510,오방,35.40663,128.334223,38310,경상남도 의령군,POINT (1075746.6099031789 1712642.781585409),97.0,188876,25257,13664,7.478164469256048,0.5409985350595874,725.3819535178367
17071,TSB389000511,석곡,35.392985,128.33096,38310,경상남도 의령군,POINT (1075463.0406850507 1711126.9553982462),404.0,188876,25257,13664,7.478164469256048,0.5409985350595874,3021.178445579443
17072,TSB389000512,석곡,35.392933,128.331089,38310,경상남도 의령군,POINT (1075474.8044553893 1711121.2866411495),97.0,188876,25257,13664,7.478164469256048,0.5409985350595874,725.3819535178367
17073,TSB389000513,송정,35.390005,128.330918,38310,경상남도 의령군,POINT (1075462.0025348775 1710796.4197372294),404.0,188876,25257,13664,7.478164469256048,0.5409985350595874,3021.178445579443
17074,TSB389000514,송정,35.389965,128.33104,38310,경상남도 의령군,POINT (1075473.1198113256 1710792.0765204944),97.0,188876,25257,13664,7.478164469256048,0.5409985350595874,725.3819535178367
17075,TSB389000515,돈대산,35.329137,128.304883,38310,경상남도 의령군,POINT (1073152.3966758524 1704026.2173630958),377.0,1103242,25257,13664,43.68064299006216,0.5409985350595874,16467.602407253435
17076,TSB389000516,돈대산,35.329026,128.304882,38310,경상남도 의령군,POINT (1073152.4057991586 1704013.9060708117),605.0,1103242,25257,13664,43.68064299006216,0.5409985350595874,26426.78900898761
17077,TSB389000517,새터,35.326244,128.2984,38310,경상남도 의령군,POINT (1072565.7570601937 1703700.5992601647),605.0,194547,25257,13664,7.702696282218791,0.5409985350595874,4660.131250742368
17078,TSB389000518,새터,35.326258,128.298264,38310,경상남도 의령군,POINT (1072553.3833829495 1703702.052343131),377.0,194547,25257,13664,7.702696282218791,0.5409985350595874,2903.9164983964843
17079,TSB389000519,의령농협용덕지소,35.331711,128.286029,38310,경상남도 의령군,POINT (1071436.5354392163 1704297.930515453),286.0,194547,25257,13664,7.702696282218791,0.5409985350595874,2202.971136714574
17080,TSB389000520,의령농협용덕지소,35.331631,128.285939,38310,경상남도 의령군,POINT (1071428.426201463 1704288.9931589053),286.0,194547,25257,13664,7.702696282218791,0.5409985350595874,2202.971136714574
17081,TSB389000521,하죽마을,35.335023,128.281386,38310,경상남도 의령군,POINT (1071011.6604280449 1704661.9122168613),286.0,194547,25257,13664,7.702696282218791,0.5409985350595874,2202.971136714574
17082,TSB389000522,하죽마을,35.335103,128.281476,38310,경상남도 의령군,POINT (1071019.7697229483 1704670.8492017835),286.0,194547,25257,13664,7.702696282218791,0.5409985350595874,2202.971136714574
17083,TSB389000523,성비마을,35.335829,128.280437,38310,경상남도 의령군,POINT (1070924.7101175373 1704750.6223872274),286.0,194547,25257,13664,7.702696282218791,0.5409985350595874,2202.971136714574
17084,TSB389000524,하죽,35.336194,128.27978,38310,경상남도 의령군,POINT (1070864.683246735 1704790.632784885),286.0,194547,25257,13664,7.702696282218791,0.5409985350595874,2202.971136714574
